,pose_name_l3,pose_name_alt_l3,pose_name_l2,pose_name_l1,image_shape,channel_B_pixel_mean,channel_G_pixel_mean,channel_R_pixel_mean,channel_B_pixel_std,channel_G_pixel_std,channel_R_pixel_std,channel_B_pixel_min,channel_G_pixel_min,channel_R_pixel_min,channel_B_pixel_max,channel_G_pixel_max,channel_R_pixel_max,image_path
101,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",127.84084871364654,120.15145413870246,100.16744267337808,67.44829949578067,55.49318361470464,59.40453001569103,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/101.jpeg
102,Boat Pose,Paripurna Navasana,Others,Wheel,"(503, 602, 3)",241.49369893595238,244.3299340171595,245.7398301222565,43.92758240159888,28.688761288121466,34.11670132525123,35.0,114.0,11.0,255.0,255.0,255.0,./data/loaded/102.jpeg
103,Boat Pose,Paripurna Navasana,Others,Wheel,"(947, 1300, 3)",207.1913906262692,205.34533181707417,211.1382698399805,89.43371591383648,91.62618048874467,88.62480555039629,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/103.jpeg
104,Boat Pose,Paripurna Navasana,Others,Wheel,"(320, 450, 3)",97.28831944444444,124.98740277777777,103.7887361111111,77.17952275706986,57.91069316608685,65.99899309680015,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/104.jpeg
105,Boat Pose,Paripurna Navasana,Others,Wheel,"(236, 236, 3)",201.89239801781096,201.478113329503,219.40633079574835,69.61042976150009,70.85216705925119,55.41595429062947,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/105.jpeg
106,Boat Pose,Paripurna Navasana,Others,Wheel,"(470, 450, 3)",25.392827423167848,94.40480378250591,172.57157446808512,47.55646477043834,69.08515245641452,108.35794425315237,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/106.jpeg
107,Boat Pose,Paripurna Navasana,Others,Wheel,"(736, 736, 3)",194.21549725307185,202.59879526524102,187.24016607100663,53.336102106314115,55.833881035478704,73.1558078051497,0.0,4.0,0.0,255.0,255.0,255.0,./data/loaded/107.jpeg
108,Boat Pose,Paripurna Navasana,Others,Wheel,"(381, 640, 3)",174.1736466535433,170.8932783792651,169.06504265091863,109.24511251758047,111.52221690298441,113.07282827827058,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/108.jpeg
109,Boat Pose,Paripurna Navasana,Others,Wheel,"(470, 450, 3)",188.79120567375887,188.48606146572104,172.86494562647755,94.36521761847574,94.8114169519719,116.95936762487135,20.0,16.0,0.0,255.0,255.0,255.0,./data/loaded/109.jpeg
110,Boat Pose,Paripurna Navasana,Others,Wheel,"(320, 450, 3)",120.85961805555556,167.19578472222221,158.928125,58.63066551509549,52.25730167225214,56.411029512419304,0.0,6.0,0.0,255.0,255.0,255.0,./data/loaded/110.jpeg
111,Boat Pose,Paripurna Navasana,Others,Wheel,"(720, 482, 3)",46.525100852927615,58.057592784693405,50.98844225449516,49.10875188515366,57.646345024349586,52.565000887994806,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/111.jpeg
112,Boat Pose,Paripurna Navasana,Others,Wheel,"(307, 450, 3)",228.4008613825552,229.23846543612015,240.63529496923633,57.186000105066064,56.875031620402055,45.29596392820004,0.0,1.0,9.0,255.0,255.0,255.0,./data/loaded/112.jpeg
113,Boat Pose,Paripurna Navasana,Others,Wheel,"(720, 1280, 3)",127.56761393229166,134.602939453125,147.280537109375,59.96767065908347,65.18213266757992,63.24277503282205,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/113.jpeg
114,Boat Pose,Paripurna Navasana,Others,Wheel,"(320, 450, 3)",223.42456944444444,227.00661805555555,235.54539583333334,69.37380683024521,64.45908255829349,56.790523053259164,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/114.jpeg
115,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",122.44106194071588,124.23668204697987,130.93601440156598,77.047751966378,74.28059977074868,75.18718544836908,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/115.jpeg
116,Boat Pose,Paripurna Navasana,Others,Wheel,"(368, 236, 3)",216.03728352984524,211.22416175386883,220.67756309874724,79.71181449722185,80.8688829523025,74.9439897556244,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/116.jpeg
117,Boat Pose,Paripurna Navasana,Others,Wheel,"(639, 500, 3)",205.75316744913928,203.01838810641627,214.90978716744914,76.57573131297866,79.04984772642395,64.21679504758225,0.0,0.0,6.0,255.0,255.0,255.0,./data/loaded/117.jpeg
118,Boat Pose,Paripurna Navasana,Others,Wheel,"(1094, 1300, 3)",69.61807200112501,156.51078821544087,196.31703135986498,48.46454287543951,40.335278011719076,78.90182252822039,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/118.jpeg
119,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",227.8905620805369,225.70297469239372,229.33901356263982,64.02461517483611,70.49815319458344,69.3868843683667,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/119.jpeg
120,Boat Pose,Paripurna Navasana,Others,Wheel,"(312, 250, 3)",217.78908974358976,223.19820512820513,229.1380769230769,59.75353860515793,53.73663217772469,47.979937435367454,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/120.jpeg
121,Boat Pose,Paripurna Navasana,Others,Wheel,"(205, 236, 3)",93.02815212897892,118.5635593220339,123.48660603555189,51.574576989695075,46.747573470325406,51.69826765850346,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/121.jpeg
122,Boat Pose,Paripurna Navasana,Others,Wheel,"(855, 602, 3)",245.61965767131005,245.37263313322066,243.4297623904723,29.700199320608345,28.433702742231265,35.02931664416824,0.0,5.0,5.0,255.0,255.0,255.0,./data/loaded/122.jpeg
123,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",119.40626747762863,118.13166596756152,98.73695819351231,51.10862425152093,57.61742203718047,65.6318815727443,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/123.jpeg
124,Boat Pose,Paripurna Navasana,Others,Wheel,"(406, 735, 3)",202.9878489326765,203.6679367313428,196.57908917261486,66.86753344026185,64.44681262493623,62.58916979145243,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/124.jpeg
125,Boat Pose,Paripurna Navasana,Others,Wheel,"(320, 450, 3)",164.2153125,169.96578472222222,185.91631944444444,77.90832180072371,81.12936850168029,83.55348235849472,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/125.jpeg
126,Boat Pose,Paripurna Navasana,Others,Wheel,"(1390, 1300, 3)",242.39264360819038,239.6412291090205,236.48112008854454,35.23118694091786,31.941616099765994,29.919622890666986,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/126.jpeg
127,Boat Pose,Paripurna Navasana,Others,Wheel,"(321, 450, 3)",238.45948771201108,239.74992731048806,243.10651436483212,39.05302493810352,36.68917062878007,31.443788122485273,0.0,2.0,13.0,255.0,255.0,255.0,./data/loaded/127.jpeg
128,Boat Pose,Paripurna Navasana,Others,Wheel,"(300, 225, 3)",107.91337777777778,120.11874074074075,141.54868148148148,90.22878497093573,86.90276944766217,82.95754175370112,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/128.jpeg
129,Boat Pose,Paripurna Navasana,Others,Wheel,"(445, 760, 3)",81.9605085748078,95.60508279124778,97.19814606741573,70.82170240885964,64.45101026833294,74.19906601507272,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/129.jpeg
130,Boat Pose,Paripurna Navasana,Others,Wheel,"(920, 1300, 3)",229.80351839464882,231.15685953177257,242.34340635451505,56.66585020032124,55.37040679459559,43.889535841207234,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/130.jpeg
131,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",95.64670371923937,103.81477558724832,115.17062709731543,45.394028733188016,47.966406078411936,51.502167729414886,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/131.jpeg
132,Boat Pose,Paripurna Navasana,Others,Wheel,"(65, 65, 3)",140.89183431952662,135.00189349112426,141.9126627218935,49.34904438631383,49.85858340957912,53.37325255384184,8.0,2.0,5.0,255.0,250.0,255.0,./data/loaded/132.jpeg
133,Boat Pose,Paripurna Navasana,Others,Wheel,"(1386, 1386, 3)",39.4539561768999,53.48531751237379,67.42774789744487,56.61025034566318,60.71878476641747,59.44636731784053,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/133.jpeg
134,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",59.31779921700224,64.33715743847874,81.56559004474273,51.30506055504664,54.19855477485269,59.27557775313878,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/134.jpeg
135,Boat Pose,Paripurna Navasana,Others,Wheel,"(239, 287, 3)",150.32780312859913,162.7312407971659,184.5237998046448,67.8929686880354,74.90707867825336,76.87562334024621,0.0,0.0,4.0,223.0,230.0,250.0,./data/loaded/135.jpeg
136,Boat Pose,Paripurna Navasana,Others,Wheel,"(600, 800, 3)",143.81763333333333,149.33405208333335,152.60722916666666,62.07051434241722,54.844619065644174,50.94242196904741,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/136.jpeg
137,Boat Pose,Paripurna Navasana,Others,Wheel,"(278, 278, 3)",117.63079033176336,112.27785828890845,85.78918016665804,34.140044064224504,35.304872920782344,40.36727799930952,0.0,0.0,1.0,255.0,255.0,255.0,./data/loaded/137.jpeg
138,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",136.91160514541386,122.52465044742729,98.41827810402684,69.98015799875625,56.48324863299032,56.08677777233195,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/138.jpeg
139,Boat Pose,Paripurna Navasana,Others,Wheel,"(2112, 2816, 3)",158.00628409897985,151.94638439840523,143.43154007672607,79.7306643117002,76.83421999305746,75.23760299516049,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/139.jpeg
140,Boat Pose,Paripurna Navasana,Others,Wheel,"(498, 640, 3)",192.5746046686747,192.85265122991967,193.00667984437752,105.87351225066638,105.6021544864988,105.38904023493014,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/140.jpeg
141,Boat Pose,Paripurna Navasana,Others,Wheel,"(578, 800, 3)",98.02862456747405,98.42283737024222,86.19772491349481,44.56543668469,45.319711562808756,51.08633916539969,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/141.jpeg
142,Boat Pose,Paripurna Navasana,Others,Wheel,"(667, 1000, 3)",136.3514692653673,153.61016791604197,175.62901049475263,46.77673506262082,48.87612537983875,48.667721627442,0.0,0.0,0.0,244.0,255.0,255.0,./data/loaded/142.jpeg
143,Boat Pose,Paripurna Navasana,Others,Wheel,"(1952, 3467, 3)",177.86392824972694,177.90036281780914,177.87812430551287,83.8118913524103,83.84166376942477,83.82302157369926,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/143.jpeg
144,Boat Pose,Paripurna Navasana,Others,Wheel,"(278, 278, 3)",117.33133636975312,111.79448527508929,85.16498887221158,33.104590046840904,34.085013459880315,39.61572167454443,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/144.jpeg
145,Boat Pose,Paripurna Navasana,Others,Wheel,"(314, 382, 3)",224.55130556574517,226.7762530429853,233.0884133124354,67.80927630488718,63.455775158768354,50.473907068582605,0.0,0.0,7.0,255.0,255.0,255.0,./data/loaded/145.jpeg
146,Boat Pose,Paripurna Navasana,Others,Wheel,"(321, 450, 3)",223.66850121149187,226.93151263412946,235.19230875735548,70.8357853673941,65.95641592778291,58.91018836513637,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/146.jpeg
147,Boat Pose,Paripurna Navasana,Others,Wheel,"(333, 600, 3)",156.54392892892892,138.9326976976977,195.82513013013013,93.8621686777364,103.71964980506533,90.57911520996605,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/147.jpeg
148,Boat Pose,Paripurna Navasana,Others,Wheel,"(419, 600, 3)",217.26040970564836,219.2973786793954,222.74950278440733,77.57532256634244,74.57556094768907,69.79940567347347,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/148.jpeg
149,Boat Pose,Paripurna Navasana,Others,Wheel,"(364, 300, 3)",199.42835164835165,203.41972527472527,211.35369963369962,80.31609732316635,76.67824659591159,73.49173900806761,0.0,0.0,4.0,255.0,255.0,255.0,./data/loaded/149.jpeg
150,Boat Pose,Paripurna Navasana,Others,Wheel,"(470, 450, 3)",182.47460047281325,182.71095035460993,176.0974184397163,90.85298431597795,89.41434580184813,94.4440696004638,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/150.jpeg
151,Boat Pose,Paripurna Navasana,Others,Wheel,"(1071, 1600, 3)",108.4178052054155,111.66281862745097,141.81938433706816,51.941986515760235,46.880976025075924,36.25490518593487,0.0,0.0,0.0,201.0,198.0,251.0,./data/loaded/151.jpeg
152,Boat Pose,Paripurna Navasana,Others,Wheel,"(423, 564, 3)",73.1813247153899,99.71084200995925,106.31553577117181,55.11741072611772,53.99959509843384,71.69715479601693,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/152.jpeg
153,Boat Pose,Paripurna Navasana,Others,Wheel,"(368, 462, 3)",208.14768610013175,207.1809476755129,198.97019692264257,63.03163607900602,63.38303293023047,80.1867748112138,5.0,13.0,0.0,255.0,255.0,255.0,./data/loaded/153.jpeg
154,Boat Pose,Paripurna Navasana,Others,Wheel,"(280, 390, 3)",183.24427655677655,194.42608974358976,205.19606227106226,70.50924671927685,56.78799848300899,45.50107074242039,0.0,3.0,0.0,255.0,255.0,255.0,./data/loaded/154.jpeg
155,Boat Pose,Paripurna Navasana,Others,Wheel,"(521, 598, 3)",93.04486805025067,118.54351356729727,123.50877204244475,53.56699725582446,48.26013582858865,53.407205686944586,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/155.jpeg
156,Boat Pose,Paripurna Navasana,Others,Wheel,"(720, 1280, 3)",142.8941796875,152.26397894965277,163.98054253472222,85.8609808449808,71.6217730134114,59.08914762147733,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/156.jpeg
157,Boat Pose,Paripurna Navasana,Others,Wheel,"(957, 1300, 3)",240.14413551965276,243.572053693433,247.33875010047424,42.4571750153344,33.77247123753195,25.057486554364495,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/157.jpeg
158,Boat Pose,Paripurna Navasana,Others,Wheel,"(576, 500, 3)",151.3008159722222,136.76627430555556,124.969375,50.65742260135199,41.53450198255235,48.5070869638704,5.0,8.0,5.0,255.0,255.0,255.0,./data/loaded/158.jpeg
159,Boat Pose,Paripurna Navasana,Others,Wheel,"(533, 800, 3)",231.90032833020638,234.4388015947467,240.41208255159475,53.18906214603479,49.08104277056088,39.463803865699624,0.0,0.0,15.0,255.0,255.0,255.0,./data/loaded/159.jpeg
160,Boat Pose,Paripurna Navasana,Others,Wheel,"(2048, 2048, 3)",198.41230630874634,206.83200550079346,214.7176809310913,54.801611178775495,50.45364706080863,54.062599523720316,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/160.jpeg
161,Boat Pose,Paripurna Navasana,Others,Wheel,"(297, 370, 3)",145.31846391846392,139.15371735371735,144.27246337246336,52.388445416744986,52.96760637942893,56.38644151669521,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/161.jpeg
162,Boat Pose,Paripurna Navasana,Others,Wheel,"(447, 640, 3)",32.94058305369128,35.26869057606264,36.54876258389262,24.815039367261758,25.949456764122875,27.08216998202404,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/162.jpeg
163,Boat Pose,Paripurna Navasana,Others,Wheel,"(480, 640, 3)",93.79679036458333,118.78013997395833,147.0343359375,51.04182779849034,61.707101786730405,68.55140814983048,0.0,0.0,0.0,225.0,240.0,255.0,./data/loaded/163.jpeg
164,Boat Pose,Paripurna Navasana,Others,Wheel,"(270, 340, 3)",178.395871459695,182.84485838779958,193.54366013071896,95.83914609454544,96.98518677589882,88.72021302030417,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/164.jpeg
165,Boat Pose,Paripurna Navasana,Others,Wheel,"(541, 736, 3)",89.51010859519408,92.57569768142731,114.53196325243108,55.25010466979522,54.19615066326651,48.0356098886696,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/165.jpeg
166,Boat Pose,Paripurna Navasana,Others,Wheel,"(151, 235, 3)",142.74546991686628,148.64353952374242,148.07276313935466,67.28279810884203,65.20796402367712,63.213679582305154,0.0,0.0,3.0,255.0,255.0,255.0,./data/loaded/166.jpeg
167,Boat Pose,Paripurna Navasana,Others,Wheel,"(789, 736, 3)",141.8465207747837,139.93155204717033,142.2945614288863,46.908271664171004,50.77120300972977,55.75608196217424,0.0,3.0,3.0,231.0,219.0,220.0,./data/loaded/167.jpeg
168,Boat Pose,Paripurna Navasana,Others,Wheel,"(543, 600, 3)",157.65971147943523,144.97432780847146,120.8197605893186,75.74477429867373,54.05094353918658,69.9964297515667,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/168.jpeg
169,Boat Pose,Paripurna Navasana,Others,Wheel,"(720, 1280, 3)",162.75052734375,143.02896375868056,185.1834787326389,57.20536479787253,76.54580882310715,60.865334947859175,10.0,0.0,38.0,255.0,255.0,255.0,./data/loaded/169.jpeg
170,Boat Pose,Paripurna Navasana,Others,Wheel,"(1600, 1500, 3)",213.20142208333334,218.32777125,218.39319041666667,76.21031325917124,69.67106691870741,77.07699551993173,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/170.jpeg
171,Boat Pose,Paripurna Navasana,Others,Wheel,"(321, 450, 3)",240.70052613361025,241.8608238144687,244.93829698857735,35.48456204770809,33.34286738024327,28.524672000054444,1.0,0.0,11.0,255.0,255.0,255.0,./data/loaded/171.jpeg
172,Boat Pose,Paripurna Navasana,Others,Wheel,"(218, 355, 3)",193.29609768703966,199.64501873627083,192.7759529654994,48.66743987897832,52.8138079169623,78.08785115730244,0.0,7.0,0.0,255.0,255.0,255.0,./data/loaded/172.jpeg
173,Boat Pose,Paripurna Navasana,Others,Wheel,"(667, 1000, 3)",177.65045277361318,183.8600014992504,193.3597796101949,81.70268401562593,79.67377784241285,76.19828030507433,0.0,3.0,3.0,255.0,255.0,255.0,./data/loaded/173.jpeg
174,Boat Pose,Paripurna Navasana,Others,Wheel,"(470, 450, 3)",223.69868085106384,229.50731914893618,229.761304964539,67.55942969048671,57.099963593781276,64.76509390671985,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/174.jpeg
175,Boat Pose,Paripurna Navasana,Others,Wheel,"(264, 475, 3)",234.03612440191387,234.03612440191387,234.03612440191387,64.06139538940837,64.06139538940837,64.06139538940837,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/175.jpeg
176,Boat Pose,Paripurna Navasana,Others,Wheel,"(949, 495, 3)",187.2843993145363,187.72348990431183,194.22953028706453,76.77030302224414,76.88570394410745,76.89599948184028,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/176.jpeg
177,Boat Pose,Paripurna Navasana,Others,Wheel,"(320, 450, 3)",163.53572916666667,166.16550694444445,168.95150694444445,94.17360660907059,91.66728630370093,90.46112380054149,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/177.jpeg
178,Boat Pose,Paripurna Navasana,Others,Wheel,"(360, 480, 3)",101.29568865740741,114.03140046296296,106.35857060185185,78.83787215278575,82.72517312547951,83.28557366154565,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/178.jpeg
179,Boat Pose,Paripurna Navasana,Others,Wheel,"(321, 450, 3)",79.62483212184146,82.66238144686743,95.72160609207339,65.48880845400507,65.91408936445055,65.92855047070113,0.0,1.0,7.0,255.0,255.0,255.0,./data/loaded/179.jpeg
180,Boat Pose,Paripurna Navasana,Others,Wheel,"(1044, 1500, 3)",225.46487100893998,229.69738250319284,231.36855427841635,68.42430886090989,63.18830524785698,61.87361328444339,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/180.jpeg
181,Boat Pose,Paripurna Navasana,Others,Wheel,"(267, 400, 3)",243.53929775280898,245.5298220973783,248.20742509363296,35.720910098056585,29.397350930460554,21.110430155432294,0.0,11.0,26.0,255.0,255.0,255.0,./data/loaded/181.jpeg
182,Boat Pose,Paripurna Navasana,Others,Wheel,"(956, 1300, 3)",221.9408690054715,222.57107016414548,224.89207515288058,77.15686459785357,76.81070100414743,76.01145489638535,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/182.jpeg
183,Boat Pose,Paripurna Navasana,Others,Wheel,"(956, 1300, 3)",213.89942790473125,212.46445365304152,214.71885902800128,81.9483152052369,84.16894871410965,85.04175558002295,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/183.jpeg
184,Boat Pose,Paripurna Navasana,Others,Wheel,"(957, 1300, 3)",227.67533960292582,230.33485411140583,232.89534362189534,65.26695431434989,61.99546557088829,59.288674285241086,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/184.jpeg
185,Boat Pose,Paripurna Navasana,Others,Wheel,"(887, 1024, 3)",205.55410728755638,212.81016153466743,220.48333237915728,84.97856300242074,76.7386781602617,67.24156845964045,1.0,7.0,4.0,255.0,255.0,255.0,./data/loaded/185.jpeg
186,Boat Pose,Paripurna Navasana,Others,Wheel,"(320, 450, 3)",179.36375694444445,183.7855277777778,192.66678472222222,35.75693552067645,31.720592049948067,28.72318197652261,0.0,21.0,26.0,255.0,255.0,255.0,./data/loaded/186.jpeg
187,Boat Pose,Paripurna Navasana,Others,Wheel,"(612, 612, 3)",99.46933070613866,115.62457014396172,141.45239277628264,62.65343291713221,81.76053525506272,76.09316637949836,0.0,0.0,4.0,255.0,255.0,255.0,./data/loaded/187.jpeg
188,Boat Pose,Paripurna Navasana,Others,Wheel,"(1390, 1300, 3)",237.2333558384062,239.6007399003874,244.52406474820143,41.785008604241725,36.334717418450744,25.55961162242321,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/188.jpeg
189,Boat Pose,Paripurna Navasana,Others,Wheel,"(698, 1024, 3)",141.0291793517192,143.45545028205586,143.17142029683023,81.97811860186862,80.19432991679318,80.32679642280169,0.0,0.0,0.0,251.0,252.0,252.0,./data/loaded/189.jpeg
190,Boat Pose,Paripurna Navasana,Others,Wheel,"(301, 400, 3)",115.04960132890365,133.80139534883722,154.09025747508306,68.45466888775441,60.90387032020143,78.94350034851445,0.0,0.0,0.0,244.0,255.0,255.0,./data/loaded/190.jpeg
191,Boat Pose,Paripurna Navasana,Others,Wheel,"(383, 637, 3)",162.49464075648336,172.3028474695763,168.26993782047867,59.7002840471705,54.159976662984825,51.256177891633676,0.0,0.0,0.0,237.0,240.0,249.0,./data/loaded/191.jpeg
192,Boat Pose,Paripurna Navasana,Others,Wheel,"(853, 1280, 3)",69.30636631740914,79.57473622508793,88.90659070926144,50.71265856186179,58.75382385977569,80.65356412235815,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/192.jpeg
